id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,image_path
7462,Sarees,10,same as saree,default,small border,default,party,jacquard,zari woven,zari woven,default,yes,./../Data/train_images/007462.jpg
7463,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007463.jpg
7464,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/007464.jpg
7465,Sarees,10,same as saree,default,small border,default,traditional,jacquard,same as saree,default,ethnic motif,no,./../Data/train_images/007465.jpg
7466,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/007466.jpg
7467,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/007467.jpg
7468,Sarees,10,same as border,zari,big border,navy blue,party,jacquard,zari woven,solid,solid,yes,./../Data/train_images/007468.jpg
7469,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007469.jpg
7470,Sarees,10,same as saree,woven design,no border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007470.jpg
7471,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,yes,./../Data/train_images/007471.jpg
7472,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,solid,no,./../Data/train_images/007472.jpg
7473,Sarees,10,same as border,zari,small border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007473.jpg
7474,Sarees,10,same as saree,woven design,big border,multicolor,wedding,jacquard,default,woven design,default,no,./../Data/train_images/007474.jpg
7475,Sarees,10,same as saree,temple border,small border,cream,traditional,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/007475.jpg
7476,Sarees,10,same as saree,woven design,big border,default,daily,jacquard,same as saree,default,default,no,./../Data/train_images/007476.jpg
7477,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,same as saree,zari woven,default,no,./../Data/train_images/007477.jpg
7478,Sarees,10,same as saree,default,small border,default,traditional,default,same as saree,printed,ethnic motif,no,./../Data/train_images/007478.jpg
7479,Sarees,10,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,no,./../Data/train_images/007479.jpg
7480,Sarees,10,same as saree,woven design,small border,multicolor,daily,jacquard,woven design,zari woven,default,no,./../Data/train_images/007480.jpg
7481,Sarees,10,same as saree,zari,small border,default,party,default,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007481.jpg
7482,Sarees,10,same as border,temple border,big border,navy blue,party,jacquard,zari woven,solid,solid,yes,./../Data/train_images/007482.jpg
7483,Sarees,10,same as border,woven design,small border,default,traditional,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/007483.jpg
7484,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/007484.jpg
7485,Sarees,10,same as saree,woven design,big border,default,wedding,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/007485.jpg
7486,Sarees,10,same as saree,temple border,big border,yellow,daily,jacquard,zari woven,solid,solid,yes,./../Data/train_images/007486.jpg
7487,Sarees,10,solid,zari,big border,default,party,jacquard,zari woven,solid,solid,no,./../Data/train_images/007487.jpg
7488,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/007488.jpg
7489,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/007489.jpg
7490,Sarees,10,same as saree,woven design,big border,multicolor,wedding,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/007490.jpg
7491,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/007491.jpg
7492,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,floral,yes,./../Data/train_images/007492.jpg
7493,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,solid,no,./../Data/train_images/007493.jpg
7494,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/007494.jpg
7495,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007495.jpg
7496,Sarees,10,same as saree,zari,big border,multicolor,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007496.jpg
7497,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/007497.jpg
7498,Sarees,10,same as border,zari,small border,navy blue,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007498.jpg
7499,Sarees,10,same as saree,woven design,small border,white,party,jacquard,zari woven,woven design,floral,no,./../Data/train_images/007499.jpg
7500,Sarees,10,same as border,woven design,big border,multicolor,traditional,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/007500.jpg
7501,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/007501.jpg
7502,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/007502.jpg
7503,Sarees,10,same as saree,woven design,no border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007503.jpg
7504,Sarees,10,default,no border,no border,default,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007504.jpg
7505,Sarees,10,same as border,zari,big border,green,party,jacquard,zari woven,solid,solid,no,./../Data/train_images/007505.jpg
7506,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no,./../Data/train_images/007506.jpg
7507,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007507.jpg
7508,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,elephant,no,./../Data/train_images/007508.jpg
7509,Sarees,10,same as saree,temple border,big border,default,party,jacquard,zari woven,woven design,checked,no,./../Data/train_images/007509.jpg
7510,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007510.jpg
7511,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/007511.jpg
7512,Sarees,10,same as saree,temple border,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007512.jpg
7513,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007513.jpg
7514,Sarees,10,same as saree,zari,big border,navy blue,traditional,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/007514.jpg
7515,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/007515.jpg
7516,Sarees,10,same as saree,woven design,big border,multicolor,wedding,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/007516.jpg
7517,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,ethnic motif,yes,./../Data/train_images/007517.jpg
7518,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007518.jpg
7519,Sarees,10,same as saree,zari,big border,pink,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007519.jpg
7520,Sarees,10,same as border,zari,big border,multicolor,daily,tassels and latkans,default,woven design,checked,no,./../Data/train_images/007520.jpg
7521,Sarees,10,default,woven design,small border,default,traditional,default,default,woven design,ethnic motif,no,./../Data/train_images/007521.jpg
7522,Sarees,10,same as saree,solid,small border,white,traditional,jacquard,woven design,woven design,floral,yes,./../Data/train_images/007522.jpg
7523,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,elephant,no,./../Data/train_images/007523.jpg
7524,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/007524.jpg
7525,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/007525.jpg
7526,Sarees,10,same as saree,zari,small border,default,party,jacquard,zari woven,zari woven,checked,no,./../Data/train_images/007526.jpg
7527,Sarees,10,same as border,zari,small border,default,party,jacquard,zari woven,solid,solid,yes,./../Data/train_images/007527.jpg
7528,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no,./../Data/train_images/007528.jpg
7529,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007529.jpg
7530,Sarees,10,same as saree,temple border,small border,white,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/007530.jpg
7531,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/007531.jpg
7532,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007532.jpg
7533,Sarees,10,same as saree,zari,big border,default,party,jacquard,zari woven,solid,solid,no,./../Data/train_images/007533.jpg
7534,Sarees,10,same as saree,temple border,small border,white,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007534.jpg
7535,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007535.jpg
7536,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/007536.jpg
7537,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007537.jpg
7538,Sarees,10,default,woven design,small border,multicolor,wedding,jacquard,same as saree,zari woven,default,no,./../Data/train_images/007538.jpg
7539,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/007539.jpg
7540,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007540.jpg
7541,Sarees,10,default,woven design,big border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007541.jpg
7542,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,solid,no,./../Data/train_images/007542.jpg
7543,Sarees,10,same as saree,zari,big border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007543.jpg
7544,Sarees,10,same as saree,woven design,small border,multicolor,wedding,jacquard,same as saree,zari woven,default,no,./../Data/train_images/007544.jpg
7545,Sarees,10,same as saree,temple border,big border,default,traditional,jacquard,zari woven,zari woven,botanical,no,./../Data/train_images/007545.jpg
7546,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,solid,no,./../Data/train_images/007546.jpg
7547,Sarees,10,same as saree,woven design,small border,multicolor,daily,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007547.jpg
7548,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/007548.jpg
7549,Sarees,10,same as saree,woven design,big border,default,party,jacquard,same as saree,zari woven,default,no,./../Data/train_images/007549.jpg
7550,Sarees,10,same as border,default,small border,green,party,default,same as saree,printed,peacock,no,./../Data/train_images/007550.jpg
7551,Sarees,10,same as saree,zari,small border,multicolor,party,jacquard,same as saree,zari woven,floral,no,./../Data/train_images/007551.jpg
7552,Sarees,10,same as saree,temple border,big border,yellow,traditional,jacquard,same as saree,woven design,ethnic motif,no,./../Data/train_images/007552.jpg
7553,Sarees,10,default,no border,no border,default,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007553.jpg
7554,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,solid,no,./../Data/train_images/007554.jpg
7555,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007555.jpg
7556,Sarees,10,same as saree,woven design,small border,green,wedding,default,same as saree,zari woven,elephant,no,./../Data/train_images/007556.jpg
7557,Sarees,10,default,no border,no border,default,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007557.jpg
7558,Sarees,10,same as saree,zari,big border,pink,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007558.jpg
7559,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/007559.jpg
7560,Sarees,10,same as saree,zari,big border,default,traditional,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/007560.jpg
7561,Sarees,10,same as saree,no border,no border,multicolor,party,default,same as saree,default,floral,no,./../Data/train_images/007561.jpg
7562,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007562.jpg
7563,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007563.jpg
7564,Sarees,10,same as saree,zari,big border,multicolor,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007564.jpg
7565,Sarees,10,same as saree,woven design,small border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007565.jpg
7566,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007566.jpg
7567,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007567.jpg
7568,Sarees,10,same as saree,zari,small border,white,party,jacquard,same as saree,zari woven,floral,no,./../Data/train_images/007568.jpg
7569,Sarees,10,same as saree,zari,big border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007569.jpg
7570,Sarees,10,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes,./../Data/train_images/007570.jpg
7571,Sarees,10,same as saree,zari,small border,multicolor,party,default,woven design,zari woven,default,no,./../Data/train_images/007571.jpg
7572,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,default,yes,./../Data/train_images/007572.jpg
7573,Sarees,10,same as border,temple border,big border,navy blue,party,jacquard,zari woven,solid,solid,no,./../Data/train_images/007573.jpg
7574,Sarees,10,same as saree,zari,big border,default,party,jacquard,zari woven,solid,solid,no,./../Data/train_images/007574.jpg
7575,Sarees,10,same as saree,no border,small border,navy blue,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007575.jpg
7576,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007576.jpg
7577,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/007577.jpg
7578,Sarees,10,same as saree,woven design,big border,default,daily,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007578.jpg
7579,Sarees,10,same as saree,default,big border,multicolor,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007579.jpg
7580,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007580.jpg
7581,Sarees,10,same as border,no border,big border,default,party,tassels and latkans,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007581.jpg
7582,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/007582.jpg
7583,Sarees,10,same as saree,woven design,big border,multicolor,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007583.jpg
7584,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007584.jpg
7585,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/007585.jpg
7586,Sarees,10,same as saree,zari,small border,default,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007586.jpg
7587,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,solid,no,./../Data/train_images/007587.jpg
7588,Sarees,10,same as saree,woven design,small border,multicolor,daily,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007588.jpg
7589,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007589.jpg
7590,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007590.jpg
7591,Sarees,10,same as saree,woven design,big border,default,daily,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/007591.jpg
7592,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007592.jpg
7593,Sarees,10,same as border,zari,big border,default,daily,jacquard,default,solid,solid,no,./../Data/train_images/007593.jpg
7594,Sarees,10,same as saree,temple border,big border,navy blue,party,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/007594.jpg
7595,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007595.jpg
7596,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007596.jpg
7597,Sarees,10,same as saree,woven design,big border,default,traditional,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/007597.jpg
7598,Sarees,10,same as saree,temple border,small border,cream,traditional,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/007598.jpg
7599,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007599.jpg
7600,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,yes,./../Data/train_images/007600.jpg
7601,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no,./../Data/train_images/007601.jpg
7602,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,yes,./../Data/train_images/007602.jpg
7603,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007603.jpg
7604,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,floral,no,./../Data/train_images/007604.jpg
7605,Sarees,10,solid,zari,big border,default,party,jacquard,zari woven,solid,solid,no,./../Data/train_images/007605.jpg
7606,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007606.jpg
7607,Sarees,10,same as saree,zari,big border,pink,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007607.jpg
7608,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no,./../Data/train_images/007608.jpg
7609,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007609.jpg
7610,Sarees,10,same as saree,zari,big border,default,traditional,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/007610.jpg
7611,Sarees,10,same as saree,woven design,big border,multicolor,wedding,jacquard,default,woven design,default,no,./../Data/train_images/007611.jpg
7612,Sarees,10,same as border,zari,big border,default,traditional,tassels and latkans,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007612.jpg
7613,Sarees,10,default,woven design,big border,multicolor,traditional,jacquard,same as saree,zari woven,default,no,./../Data/train_images/007613.jpg
7614,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,woven design,floral,no,./../Data/train_images/007614.jpg
7615,Sarees,10,same as saree,woven design,small border,default,traditional,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/007615.jpg
7616,Sarees,10,same as saree,temple border,big border,default,daily,jacquard,zari woven,woven design,default,no,./../Data/train_images/007616.jpg
7617,Sarees,10,same as saree,solid,small border,white,traditional,jacquard,woven design,woven design,floral,yes,./../Data/train_images/007617.jpg
7618,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007618.jpg
7619,Sarees,10,same as border,zari,big border,multicolor,party,tassels and latkans,default,printed,default,no,./../Data/train_images/007619.jpg
7620,Sarees,10,same as saree,zari,big border,default,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007620.jpg
7621,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007621.jpg
7622,Sarees,10,same as saree,woven design,big border,multicolor,daily,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007622.jpg
7623,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/007623.jpg
7624,Sarees,10,default,woven design,small border,multicolor,wedding,jacquard,same as saree,zari woven,default,no,./../Data/train_images/007624.jpg
7625,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007625.jpg
7626,Sarees,10,same as saree,solid,big border,white,traditional,jacquard,same as saree,zari woven,default,no,./../Data/train_images/007626.jpg
7627,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,ethnic motif,yes,./../Data/train_images/007627.jpg
7628,Sarees,10,same as border,zari,big border,yellow,party,jacquard,zari woven,solid,solid,no,./../Data/train_images/007628.jpg
7629,Sarees,10,same as border,zari,small border,navy blue,traditional,jacquard,same as saree,zari woven,botanical,no,./../Data/train_images/007629.jpg
7630,Sarees,10,same as saree,woven design,no border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007630.jpg
7631,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007631.jpg
7632,Sarees,10,default,woven design,big border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007632.jpg
7633,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/007633.jpg
7634,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no,./../Data/train_images/007634.jpg
7635,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/007635.jpg
7636,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/007636.jpg
7637,Sarees,10,same as saree,woven design,small border,default,party,default,same as saree,zari woven,default,no,./../Data/train_images/007637.jpg
7638,Sarees,10,default,default,small border,multicolor,daily,jacquard,zari woven,default,default,no,./../Data/train_images/007638.jpg
7639,Sarees,10,same as border,woven design,big border,default,wedding,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007639.jpg
7640,Sarees,10,same as saree,woven design,small border,multicolor,wedding,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007640.jpg
7641,Sarees,10,same as saree,zari,big border,default,traditional,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007641.jpg
7642,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007642.jpg
7643,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/007643.jpg
7644,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/007644.jpg
7645,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/007645.jpg
7646,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/007646.jpg
7647,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/007647.jpg
7648,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/007648.jpg
7649,Sarees,10,same as saree,temple border,small border,white,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/007649.jpg
7650,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/007650.jpg
7651,Sarees,10,default,zari,small border,default,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/007651.jpg
